-118.28529297796905,34.02056737509648,0.0
-118.28529291187988,34.02056475077185,0.0
-118.28529280174341,34.02056212760489,0.0
-118.28529264757793,34.020559506174216,0.0
-118.285292449409,34.02055688705816,0.0
-118.28529220726948,34.020554270834694,0.0
-118.28529192119953,34.020551658081324,0.0
-118.28529159124659,34.02054904937502,0.0
-118.28529121746536,34.02054644529209,0.0
-118.28529079991785,34.020543846408145,0.0
-118.28529033867329,34.02054125329794,0.0
-118.28528983380819,34.02053866653535,0.0
-118.2852892854063,34.02053608669321,0.0
-118.28528869355854,34.02053351434329,0.0
-118.28528805836311,34.02053095005617,0.0
-118.28528737992535,34.02052839440115,0.0
-118.28528665835783,34.02052584794615,0.0
-118.28528589378024,34.020523311257676,0.0
-118.28528508631942,34.020520784900654,0.0
-118.28528423610933,34.0205182694384,0.0
-118.28528334329106,34.02051576543248,0.0
-118.28528240801273,34.020513273442674,0.0
-118.28528143042956,34.02051079402686,0.0
-118.28528041070376,34.02050832774092,0.0
-118.2852793490046,34.02050587513865,0.0
-118.28527824550827,34.02050343677172,0.0
-118.28527710039796,34.0205010131895,0.0
-118.28527591386374,34.020498604939064,0.0
-118.28527468610261,34.020496212565035,0.0
-118.28527341731842,34.020493836609546,0.0
-118.28527210772185,34.02049147761212,0.0
-118.28527075753037,34.020489136109596,0.0
-118.28526936696821,34.02048681263606,0.0
-118.28526793626637,34.020484507722735,0.0
-118.28526646566247,34.02048222189793,0.0
-118.28526495540085,34.0204799556869,0.0
-118.28526340573244,34.02047770961184,0.0
-118.28526181691475,34.02047548419173,0.0
-118.28526018921181,34.020473279942294,0.0
-118.2852585228942,34.02047109737591,0.0
-118.28525681823886,34.020468937001525,0.0
-118.28525507552925,34.02046679932457,0.0
-118.28525329505511,34.0204646848469,0.0
-118.28525147711254,34.0204625940667,0.0
-118.2852496220039,34.020460527478384,0.0
-118.28524773003778,34.02045848557257,0.0
-118.28524580152897,34.02045646883596,0.0
-118.28524383679834,34.02045447775126,0.0
-118.28524183617289,34.02045251279715,0.0
-118.2852397999856,34.02045057444814,0.0
-118.28523772857547,34.02044866317456,0.0
-118.28523562228739,34.02044677944246,0.0
-118.28523348147215,34.0204449237135,0.0
-118.2852313064863,34.020443096444936,0.0
-118.2852290976922,34.020441298089516,0.0
-118.28522685545789,34.02043952909542,0.0
-118.28522458015705,34.02043778990617,0.0
-118.28522227216895,34.02043608096057,0.0
-118.28521993187837,34.02043440269266,0.0
-118.28521755967559,34.02043275553161,0.0
-118.28521515595625,34.02043113990166,0.0
-118.28521272112137,34.020429556222076,0.0
-118.28521025557721,34.02042800490707,0.0
-118.28520775973529,34.02042648636571,0.0
-118.28520523401222,34.0204250010019,0.0
-118.28520267882978,34.02042354921427,0.0
-118.2852000946147,34.02042213139617,0.0
-118.28519748179866,34.02042074793554,0.0
-118.28519484081828,34.020419399214894,0.0
-118.28519217211495,34.02041808561125,0.0
-118.28518947613482,34.020416807496055,0.0
-118.28518675332873,34.020415565235155,0.0
-118.28518400415211,34.0204143591887,0.0
-118.28518122906493,34.02041318971113,0.0
-118.28517842853164,34.02041205715106,0.0
-118.28517560302103,34.020410961851304,0.0
-118.2851727530063,34.02040990414873,0.0
-118.28516987896477,34.020408884374284,0.0
-118.28516698137804,34.02040790285289,0.0
-118.28516406073173,34.02040695990341,0.0
-118.28516111751553,34.02040605583862,0.0
-118.28515815222302,34.020405190965114,0.0
-118.28515516535167,34.02040436558328,0.0
-118.28515215740275,34.02040357998725,0.0
-118.28514912888119,34.02040283446487,0.0
-118.28514608029558,34.02040212929761,0.0
-118.28514301215806,34.02040146476055,0.0
-118.28513992498424,34.02040084112237,0.0
-118.28513681929307,34.02040025864521,0.0
-118.28513369560686,34.02039971758473,0.0
-118.28513055445113,34.02039921819,0.0
-118.28512739635451,34.020398760703515,0.0
-118.28512422184873,34.02039834536109,0.0
-118.28512103146849,34.020397972391876,0.0
-118.28511782575133,34.020397642018324,0.0
-118.28511460523767,34.0203973544561,0.0
-118.28511137047057,34.02039710991411,0.0
-118.28510812199582,34.0203969085944,0.0
-118.2851048603617,34.02039675069221,0.0
-118.28510158611896,34.02039663639586,0.0
